# tower_count	lat	lng
1	55.70	12.11
1	55.70	12.37
1	55.70	12.38
1	55.70	12.39
1	55.70	12.44
1	55.70	12.45
1	55.70	12.52
1	55.70	12.55
1	55.70	12.56
10	55.70	13.19
2	55.70	13.20
1	55.71	12.37
1	55.71	12.45
1	55.71	12.52
1	55.71	12.53
1	55.71	12.54
1	55.71	12.56
3	55.71	12.58
2	55.71	13.19
1	55.71	13.20
1	55.72	12.37
1	55.72	12.56
1	55.73	12.37
2	55.73	12.55
1	55.74	12.38
1	55.74	12.45
1	55.74	12.46
1	55.74	12.52
1	55.74	12.53
1	55.74	12.54
2	55.75	12.11
1	55.75	12.40
1	55.75	12.41
1	55.75	12.47
1	55.75	12.49
1	55.75	12.52
1	55.76	12.11
1	55.76	12.12
1	55.76	12.42
2	55.76	12.44
1	55.76	12.50
1	55.76	12.51
1	55.77	12.43
1	55.77	12.51
1	55.78	12.15
1	55.78	12.41
1	55.78	12.48
1	55.78	12.49
1	55.79	12.15
1	55.79	12.16
1	55.79	12.40
2	55.79	12.47
1	55.79	12.48
1	55.80	12.16
1	55.80	12.37
1	55.80	12.48
1	55.81	12.34
1	55.81	12.37
2	55.81	12.47
2	55.82	12.30
1	55.82	12.31
2	55.82	12.32
1	55.82	12.33
1	55.82	12.37
1	55.82	12.41
1	55.82	12.46
2	55.83	12.38
1	55.83	12.43
1	55.83	12.45
1	55.84	12.17
1	55.84	12.35
1	55.85	-4.34
1	55.85	12.18
1	55.85	12.27
2	55.85	12.33
1	55.86	-4.44
1	55.86	-4.43
1	55.86	-4.34
1	55.86	12.22
1	55.86	12.25
1	55.87	-4.38
1	55.87	-4.36
2	55.87	12.31
1	55.90	-4.48
1	55.90	12.28
1	55.91	-4.47
1	55.91	-4.45
2	55.91	12.27
2	55.92	-4.43
1	55.92	-4.42
1	55.92	-4.41
1	55.92	12.26
1	55.93	12.25
1	55.94	12.25
1	55.96	12.25
1	55.97	12.24
1	55.98	12.24
1	56.00	12.24
1	56.02	12.20
1	56.03	12.20
1	56.03	12.22
1	56.03	12.70
1	56.03	12.73
1	56.04	12.69
1	56.05	12.20
1	56.08	12.18
1	56.19	12.88
1	56.19	13.06
1	56.35	13.46
1	56.37	13.50
1	56.40	13.53
1	56.45	13.60
1	56.49	13.65
1	56.52	13.68
1	56.56	13.72
1	56.59	13.73
1	56.62	13.77
1	56.66	13.81
1	56.69	13.84
1	56.83	13.91
1	56.91	13.97
1	56.92	13.97
1	57.76	14.18
1	57.91	14.30
1	57.93	14.32
1	57.99	14.42
1	58.03	14.45
1	58.03	14.48
1	58.03	14.49
1	58.09	14.55
1	58.14	14.57
1	58.17	14.58
1	58.21	14.63
1	58.26	14.66
1	58.29	14.69
1	58.30	14.67
1	58.34	14.70
1	58.40	14.80
1	58.41	14.82
1	58.43	14.86
1	58.47	14.94
1	59.33	18.06
2	59.33	18.07
3	59.33	18.08
1	59.34	18.07
1	59.34	18.08
1	59.83	21.58
1	59.87	21.66
1	59.96	21.28
1	59.98	21.24
3	59.99	20.02
1	59.99	20.24
1	59.99	20.25
1	59.99	21.93
5	59.99	23.42
1	60.00	21.50
1	60.01	19.98
1	60.01	20.29
1	60.02	20.30
1	60.02	21.96
1	60.02	23.38
1	60.03	21.97
2	60.04	19.94
1	60.04	20.32
1	60.04	21.97
1	60.04	23.34
1	60.05	20.37
1	60.05	21.98
1	60.06	19.83
1	60.06	19.90
1	60.06	20.38
1	60.06	20.41
1	60.06	23.29
1	60.07	19.50
1	60.07	19.73
1	60.07	19.76
1	60.08	19.20
1	60.08	19.21
1	60.08	19.28
1	60.08	19.36
1	60.08	19.55
1	60.08	19.89
1	60.08	20.42
1	60.08	20.83
1	60.08	20.84
1	60.08	21.55
1	60.08	21.75
1	60.08	21.99
1	60.09	18.89
2	60.09	18.91
1	60.09	19.00
1	60.09	19.12
1	60.09	19.28
1	60.09	19.93
1	60.09	20.76
1	60.09	22.01
1	60.09	22.02
1	60.09	23.24
1	60.09	24.36
1	60.10	18.90
1	60.10	18.95
1	60.10	19.11
1	60.10	19.94
2	60.10	19.95
1	60.10	20.74
1	60.10	21.25
1	60.11	20.39
1	60.11	20.47
1	60.11	20.51
1	60.11	21.15
1	60.11	21.62
1	60.12	20.55
1	60.12	20.62
1	60.13	21.13
1	60.13	21.14
1	60.13	21.67
2	60.13	22.05
1	60.14	19.05
1	60.14	19.09
1	60.14	19.10
1	60.14	21.68
1	60.14	23.19
1	60.15	19.06
2	60.15	21.66
1	60.15	24.63
1	60.15	24.69
1	60.15	24.70
3	60.15	24.74
4	60.15	24.75
2	60.15	24.76
2	60.15	24.89
2	60.15	24.94
5	60.15	24.95
1	60.15	24.96
3	60.15	24.97
3	60.15	24.98
3	60.15	24.99
1	60.16	20.99
1	60.16	21.42
1	60.16	24.68
2	60.16	24.69
3	60.16	24.71
1	60.16	24.72
1	60.16	24.73
4	60.16	24.74
9	60.16	24.75
2	60.16	24.78
3	60.16	24.85
2	60.16	24.86
2	60.16	24.87
3	60.16	24.88
2	60.16	24.89
2	60.16	24.90
13	60.16	24.91
18	60.16	24.92
14	60.16	24.93
16	60.16	24.94
7	60.16	24.95
8	60.16	24.96
1	60.16	24.97
1	60.17	20.70
1	60.17	21.44
2	60.17	24.70
1	60.17	24.73
2	60.17	24.74
6	60.17	24.75
7	60.17	24.76
4	60.17	24.77
6	60.17	24.78
5	60.17	24.79
8	60.17	24.80
3	60.17	24.81
1	60.17	24.82
14	60.17	24.83
3	60.17	24.84
1	60.17	24.86
2	60.17	24.89
1	60.17	24.90
4	60.17	24.91
16	60.17	24.92
36	60.17	24.93
56	60.17	24.94
48	60.17	24.95
7	60.17	24.96
1	60.17	24.99
1	60.18	19.05
1	60.18	20.31
1	60.18	20.33
1	60.18	21.71
1	60.18	24.67
1	60.18	24.69
2	60.18	24.75
3	60.18	24.76
4	60.18	24.78
5	60.18	24.79
7	60.18	24.80
5	60.18	24.81
5	60.18	24.82
22	60.18	24.83
4	60.18	24.84
3	60.18	24.85
2	60.18	24.86
1	60.18	24.87
1	60.18	24.89
1	60.18	24.91
18	60.18	24.92
20	60.18	24.93
3	60.18	24.94
7	60.18	24.95
6	60.18	24.96
2	60.18	24.97
2	60.18	25.06
1	60.18	25.08
1	60.19	18.96
1	60.19	18.98
1	60.19	20.34
1	60.19	21.71
1	60.19	23.13
1	60.19	24.69
1	60.19	24.71
2	60.19	24.72
1	60.19	24.73
3	60.19	24.75
1	60.19	24.76
2	60.19	24.77
1	60.19	24.78
2	60.19	24.79
3	60.19	24.80
8	60.19	24.81
6	60.19	24.82
5	60.19	24.83
2	60.19	24.84
2	60.19	24.86
4	60.19	24.87
5	60.19	24.88
2	60.19	24.89
9	60.19	24.90
14	60.19	24.91
10	60.19	24.92
4	60.19	24.93
7	60.19	24.94
13	60.19	24.95
9	60.19	24.96
3	60.19	24.97
1	60.19	24.98
2	60.19	25.00
2	60.19	25.01
1	60.19	25.02
1	60.19	25.03
3	60.19	25.08
1	60.20	19.31
1	60.20	21.54
1	60.20	21.77
1	60.20	23.11
1	60.20	24.61
2	60.20	24.65
1	60.20	24.66
2	60.20	24.67
2	60.20	24.68
1	60.20	24.69
1	60.20	24.70
1	60.20	24.71
2	60.20	24.72
3	60.20	24.75
3	60.20	24.76
1	60.20	24.78
1	60.20	24.79
2	60.20	24.80
5	60.20	24.81
5	60.20	24.87
3	60.20	24.88
5	60.20	24.89
6	60.20	24.90
13	60.20	24.93
5	60.20	24.94
7	60.20	24.95
12	60.20	24.96
4	60.20	24.97
4	60.20	25.04
1	60.20	25.06
1	60.20	25.11
3	60.20	25.12
1	60.21	20.41
1	60.21	21.72
1	60.21	24.63
2	60.21	24.64
3	60.21	24.65
11	60.21	24.66
3	60.21	24.67
3	60.21	24.68
1	60.21	24.70
1	60.21	24.71
4	60.21	24.72
5	60.21	24.73
2	60.21	24.74
7	60.21	24.75
4	60.21	24.76
3	60.21	24.78
2	60.21	24.80
8	60.21	24.81
12	60.21	24.82
1	60.21	24.83
2	60.21	24.84
1	60.21	24.86
8	60.21	24.88
8	60.21	24.89
13	60.21	24.90
2	60.21	24.92
4	60.21	24.93
6	60.21	24.94
5	60.21	24.95
3	60.21	24.96
12	60.21	24.97
4	60.21	24.98
1	60.21	25.05
1	60.21	25.06
1	60.21	25.07
5	60.21	25.08
5	60.21	25.09
1	60.21	25.10
1	60.21	25.12
1	60.22	20.26
1	60.22	20.29
1	60.22	20.47
1	60.22	21.09
1	60.22	21.64
1	60.22	21.70
1	60.22	21.83
1	60.22	21.84
1	60.22	22.04
1	60.22	23.12
1	60.22	24.61
1	60.22	24.63
2	60.22	24.64
1	60.22	24.65
6	60.22	24.66
3	60.22	24.67
3	60.22	24.70
1	60.22	24.74
4	60.22	24.75
3	60.22	24.76
5	60.22	24.77
7	60.22	24.78
4	60.22	24.79
6	60.22	24.80
16	60.22	24.81
9	60.22	24.82
4	60.22	24.83
2	60.22	24.84
3	60.22	24.85
8	60.22	24.86
2	60.22	24.87
4	60.22	24.88
6	60.22	24.89
10	60.22	24.90
4	60.22	24.91
1	60.22	24.93
4	60.22	24.94
3	60.22	24.95
1	60.22	24.96
3	60.22	24.97
2	60.22	24.98
3	60.22	24.99
1	60.22	25.02
1	60.22	25.03
1	60.22	25.08
2	60.22	25.10
1	60.22	25.11
2	60.22	25.12
1	60.23	20.25
1	60.23	21.81
1	60.23	21.83
1	60.23	21.90
1	60.23	21.91
1	60.23	22.03
1	60.23	23.12
1	60.23	24.58
1	60.23	24.61
2	60.23	24.62
1	60.23	24.66
1	60.23	24.67
1	60.23	24.68
1	60.23	24.69
2	60.23	24.74
2	60.23	24.75
6	60.23	24.76
2	60.23	24.77
3	60.23	24.78
5	60.23	24.81
3	60.23	24.82
2	60.23	24.83
1	60.23	24.84
1	60.23	24.85
1	60.23	24.86
3	60.23	24.87
5	60.23	24.88
4	60.23	24.89
1	60.23	24.90
2	60.23	24.93
7	60.23	24.94
1	60.23	24.95
3	60.23	24.96
1	60.23	24.97
1	60.23	24.98
5	60.23	25.01
1	60.23	25.02
1	60.23	25.06
2	60.23	25.13
1	60.24	20.99
1	60.24	21.87
1	60.24	21.88
1	60.24	21.89
1	60.24	21.99
1	60.24	22.08
1	60.24	22.10
1	60.24	24.59
1	60.24	24.70
1	60.24	24.74
1	60.24	24.75
1	60.24	24.82
2	60.24	24.86
1	60.24	24.87
1	60.24	24.88
1	60.24	24.89
5	60.24	24.90
1	60.24	24.91
3	60.24	24.93
1	60.24	24.94
3	60.24	24.95
2	60.24	25.00
9	60.24	25.02
3	60.24	25.03
2	60.24	25.04
1	60.24	25.05
1	60.24	25.06
3	60.24	25.07
1	60.24	25.11
2	60.24	25.14
1	60.24	25.15
2	60.25	20.96
1	60.25	22.02
1	60.25	23.13
1	60.25	24.55
1	60.25	24.72
2	60.25	24.77
1	60.25	24.82
1	60.25	24.86
1	60.25	24.88
1	60.25	24.89
5	60.25	24.95
9	60.25	25.01
1	60.25	25.02
1	60.25	25.07
1	60.25	25.09
1	60.25	25.14
1	60.25	25.15
1	60.26	20.28
2	60.26	20.91
1	60.26	22.08
1	60.26	22.12
1	60.26	22.14
1	60.26	24.51
1	60.26	24.65
1	60.26	24.66
1	60.26	24.74
1	60.26	24.80
2	60.26	24.81
5	60.26	24.88
1	60.26	24.93
2	60.26	24.95
3	60.26	24.96
2	60.26	24.97
2	60.26	24.98
3	60.26	24.99
1	60.26	25.00
2	60.26	25.13
1	60.26	25.16
1	60.26	25.19
1	60.26	25.20
1	60.26	25.22
1	60.26	25.26
1	60.27	19.10
1	60.27	20.90
1	60.27	22.21
2	60.27	22.24
1	60.27	24.47
1	60.27	24.79
1	60.27	24.80
1	60.27	24.81
1	60.27	24.87
2	60.27	24.97
5	60.27	24.98
2	60.27	24.99
1	60.27	25.01
1	60.27	25.08
1	60.27	25.20
1	60.27	25.21
1	60.27	25.23
1	60.27	25.24
1	60.27	25.25
2	60.27	25.29
1	60.28	19.13
1	60.28	20.29
1	60.28	20.66
1	60.28	20.70
1	60.28	24.43
1	60.28	24.45
1	60.28	24.67
1	60.28	24.81
1	60.28	24.83
1	60.28	24.86
3	60.28	24.87
7	60.28	24.98
1	60.28	25.03
1	60.28	25.08
1	60.28	25.09
1	60.28	25.28
1	60.28	25.31
1	60.29	22.26
1	60.29	23.12
1	60.29	24.36
1	60.29	24.38
1	60.29	24.84
1	60.29	24.85
2	60.29	24.86
2	60.29	24.96
3	60.29	24.97
3	60.29	24.98
2	60.29	25.04
1	60.29	25.06
1	60.29	25.32
1	60.29	25.35
1	60.30	20.30
1	60.30	20.35
1	60.30	22.27
1	60.30	24.29
1	60.30	24.31
1	60.30	24.36
1	60.30	24.77
3	60.30	24.85
1	60.30	24.93
2	60.30	24.96
1	60.30	24.97
1	60.30	24.98
2	60.30	24.99
1	60.30	25.05
3	60.30	25.06
1	60.31	22.30
2	60.31	22.32
1	60.31	24.24
1	60.31	24.74
2	60.31	24.84
1	60.31	24.85
1	60.31	24.96
1	60.31	25.05
1	60.31	25.40
1	60.32	19.21
1	60.32	22.34
1	60.32	23.10
2	60.32	24.34
1	60.32	24.83
1	60.32	24.84
10	60.32	24.97
1	60.32	25.07
1	60.32	25.11
1	60.32	25.44
1	60.33	20.26
1	60.33	22.35
1	60.33	23.11
1	60.33	24.20
1	60.33	24.33
1	60.33	24.60
1	60.33	24.64
1	60.33	24.82
1	60.33	25.06
1	60.33	25.45
1	60.33	25.48
1	60.34	22.36
1	60.34	23.13
1	60.34	24.56
1	60.34	25.03
1	60.34	25.48
1	60.35	23.14
1	60.35	24.18
1	60.35	24.33
1	60.35	24.81
1	60.35	25.07
1	60.36	20.14
1	60.36	22.36
1	60.36	24.17
1	60.36	24.33
1	60.36	24.50
1	60.36	25.08
1	60.36	25.54
1	60.37	19.31
1	60.37	19.36
1	60.37	20.11
1	60.37	22.37
1	60.37	23.13
1	60.37	23.32
1	60.37	23.37
1	60.37	23.42
1	60.37	23.47
1	60.37	23.51
1	60.37	23.69
1	60.37	23.70
1	60.37	24.13
1	60.37	24.32
1	60.37	24.81
1	60.37	25.12
1	60.37	25.60
1	60.38	22.91
1	60.38	22.98
1	60.38	22.99
1	60.38	23.04
1	60.38	23.11
2	60.38	23.13
1	60.38	23.31
1	60.38	23.52
1	60.38	23.57
1	60.38	23.61
1	60.38	23.88
1	60.38	23.89
1	60.38	23.93
1	60.38	23.98
1	60.38	24.10
1	60.38	24.32
1	60.38	24.52
1	60.38	25.59
1	60.39	20.06
1	60.39	22.39
1	60.39	23.06
1	60.39	23.07
1	60.39	23.09
5	60.39	23.10
1	60.39	23.12
1	60.39	23.80
1	60.39	23.83
1	60.39	24.05
1	60.39	24.32
1	60.39	25.62
2	60.39	25.67
1	60.40	20.05
1	60.40	22.39
1	60.40	22.85
1	60.40	23.05
1	60.40	23.07
1	60.40	24.82
1	60.40	25.12
1	60.40	25.63
4	60.40	25.66
2	60.40	25.67
1	60.41	20.00
1	60.41	22.37
1	60.41	22.38
1	60.41	22.39
1	60.41	22.80
1	60.41	24.35
1	60.41	24.44
3	60.41	24.82
2	60.41	25.11
1	60.41	25.67
1	60.42	22.33
1	60.42	22.34
2	60.42	22.38
1	60.42	22.39
1	60.42	22.43
1	60.42	22.67
1	60.42	22.68
1	60.42	22.76
1	60.42	22.80
1	60.42	23.03
2	60.42	23.09
1	60.42	23.16
1	60.42	23.17
1	60.42	24.33
1	60.42	24.34
1	60.42	24.40
1	60.42	24.46
1	60.42	25.12
1	60.42	25.72
1	60.43	19.60
1	60.43	19.63
1	60.43	19.91
1	60.43	22.32
1	60.43	22.33
1	60.43	22.38
1	60.43	22.43
1	60.43	22.44
2	60.43	22.67
1	60.43	22.69
1	60.43	22.72
1	60.43	22.84
1	60.43	22.85
1	60.43	22.98
1	60.43	23.02
1	60.43	24.33
1	60.43	25.77
1	60.43	25.80
1	60.44	19.75
1	60.44	19.84
1	60.44	22.31
1	60.44	22.38
1	60.44	22.47
1	60.44	22.48
1	60.44	22.49
1	60.44	22.58
1	60.44	22.60
1	60.44	22.63
2	60.44	22.95
1	60.44	24.49
1	60.44	24.84
1	60.44	25.11
1	60.44	25.83
4	60.45	22.26
3	60.45	22.27
1	60.45	22.30
1	60.45	22.31
2	60.45	22.37
1	60.45	22.55
1	60.45	22.56
2	60.45	24.32
2	60.45	25.10
2	60.46	22.26
3	60.46	22.27
3	60.46	22.28
2	60.46	22.29
1	60.46	22.37
1	60.46	24.52
1	60.46	24.85
1	60.46	25.12
1	60.46	26.19
1	60.47	22.36
1	60.47	24.85
1	60.47	25.09
1	60.47	25.85
1	60.47	26.25
1	60.47	26.29
1	60.47	26.30
1	60.48	22.34
1	60.48	24.30
1	60.48	25.10
1	60.48	26.02
1	60.48	26.07
1	60.48	26.09
1	60.48	26.34
1	60.48	26.40
1	60.49	22.32
1	60.49	24.59
1	60.49	24.85
1	60.49	25.06
1	60.49	25.89
1	60.49	25.95
1	60.49	26.47
1	60.49	26.55
1	60.49	26.59
1	60.49	26.62
1	60.49	26.68
1	60.49	26.74
1	60.50	22.27
1	60.50	22.28
1	60.50	22.29
1	60.50	24.28
1	60.50	24.85
1	60.50	25.05
1	60.50	25.14
1	60.50	26.75
1	60.50	26.81
1	60.50	26.87
1	60.51	22.12
1	60.51	22.30
1	60.51	24.26
1	60.51	24.27
1	60.51	24.63
1	60.51	24.85
1	60.51	26.90
1	60.51	26.93
1	60.52	24.24
1	60.52	24.66
1	60.52	24.84
1	60.52	24.85
1	60.52	25.03
1	60.52	25.04
1	60.53	22.31
2	60.53	24.69
1	60.53	25.16
1	60.53	26.95
1	60.54	21.50
1	60.54	22.34
1	60.54	24.24
1	60.54	24.84
1	60.54	25.00
1	60.54	26.98
2	60.55	24.21
1	60.55	25.18
1	60.56	21.53
1	60.56	22.38
1	60.56	24.80
1	60.56	24.82
1	60.56	24.83
1	60.56	27.20
1	60.56	27.22
2	60.56	27.24
2	60.57	21.34
1	60.57	21.35
1	60.57	21.40
1	60.57	21.57
1	60.57	22.43
1	60.57	23.42
1	60.57	27.04
1	60.57	27.06
1	60.57	27.12
1	60.57	27.19
1	60.58	21.64
2	60.58	24.14
1	60.58	24.81
1	60.58	25.21
1	60.58	25.22
1	60.59	23.46
1	60.59	24.11
1	60.59	24.80
1	60.59	24.93
1	60.60	21.94
1	60.60	22.48
1	60.60	23.48
1	60.60	24.08
1	60.60	24.79
1	60.60	24.80
1	60.60	24.90
1	60.61	21.70
1	60.61	23.51
1	60.61	24.05
1	60.61	24.80
1	60.61	25.26
1	60.62	21.73
1	60.62	21.91
1	60.62	22.53
1	60.62	23.52
1	60.62	24.81
2	60.62	24.87
1	60.62	24.88
1	60.63	23.52
1	60.63	23.96
1	60.63	24.81
1	60.63	24.83
1	60.63	24.86
1	60.64	21.78
1	60.64	22.55
1	60.64	23.51
1	60.64	23.89
1	60.65	22.56
1	60.65	23.86
1	60.65	24.81
1	60.65	24.84
1	60.66	22.60
1	60.66	22.61
1	60.66	23.50
1	60.66	24.80
1	60.66	24.84
1	60.66	25.33
1	60.67	23.82
1	60.67	24.77
1	60.67	24.78
1	60.67	24.84
1	60.68	24.77
1	60.69	22.70
1	60.69	23.52
1	60.69	24.75
1	60.69	24.76
1	60.69	24.83
1	60.69	25.39
2	60.70	24.74
1	60.70	25.40
1	60.71	22.75
1	60.71	23.57
1	60.71	23.77
1	60.71	24.81
1	60.72	22.78
1	60.72	23.75
5	60.72	24.73
1	60.72	24.74
1	60.73	22.80
1	60.73	24.79
1	60.74	23.59
1	60.74	23.74
1	60.74	24.78
1	60.75	23.72
1	60.75	24.72
2	60.75	24.73
1	60.75	24.78
1	60.76	23.70
1	60.76	24.70
1	60.76	24.73
1	60.76	24.78
1	60.77	23.63
1	60.77	24.72
1	60.77	25.47
1	60.78	23.67
1	60.78	24.71
1	60.78	24.78
2	60.79	23.65
1	60.80	23.62
2	60.80	23.63
1	60.80	24.77
1	60.81	23.61
1	60.81	24.66
1	60.81	24.67
1	60.81	24.68
1	60.81	25.51
1	60.82	23.59
2	60.82	23.60
1	60.82	24.67
1	60.82	24.75
1	60.83	23.56
1	60.83	23.58
1	60.83	24.66
1	60.83	25.51
1	60.84	23.54
1	60.84	24.73
1	60.85	23.04
1	60.85	23.53
1	60.86	23.50
1	60.86	23.51
1	60.86	24.59
1	60.87	23.05
1	60.87	23.50
1	60.87	24.59
1	60.87	24.71
1	60.87	25.51
1	60.88	23.08
1	60.88	24.57
1	60.88	25.58
1	60.89	23.46
2	60.89	24.56
1	60.90	23.12
1	60.90	23.44
1	60.90	24.55
1	60.90	27.11
1	60.90	27.17
1	60.91	23.16
1	60.91	23.42
1	60.91	24.54
1	60.91	25.62
1	60.91	27.26
1	60.92	23.21
1	60.92	23.39
1	60.92	24.53
1	60.92	24.64
1	60.92	27.42
1	60.92	27.49
2	60.93	23.38
1	60.93	24.52
1	60.93	24.66
1	60.93	27.60
1	60.94	23.37
1	60.94	24.51
1	60.94	25.64
1	60.94	27.70
1	60.95	23.30
1	60.95	23.35
1	60.95	24.50
1	60.95	25.65
1	60.95	27.75
1	60.96	23.32
1	60.96	24.49
1	60.96	27.79
1	60.96	27.83
1	60.97	23.26
1	60.97	23.41
1	60.97	23.42
1	60.97	24.47
3	60.97	24.48
1	60.97	25.66
1	60.97	26.89
1	60.98	24.43
1	60.98	24.47
1	60.98	24.51
1	60.98	25.66
1	60.98	25.67
1	60.99	23.18
1	60.99	23.45
2	60.99	24.40
1	60.99	24.41
1	60.99	24.43
1	60.99	24.44
1	60.99	25.48
1	60.99	25.76
1	61.00	23.12
1	61.00	23.46
1	61.00	24.44
2	61.00	24.45
2	61.00	24.46
1	61.00	24.47
3	61.00	24.48
1	61.01	23.48
1	61.01	24.42
2	61.01	24.43
2	61.01	24.46
1	61.02	23.07
1	61.02	23.48
3	61.02	24.41
1	61.02	24.44
3	61.02	24.45
2	61.02	24.46
2	61.02	24.47
1	61.02	24.58
2	61.03	23.50
4	61.03	24.39
1	61.03	24.41
1	61.04	23.00
1	61.04	23.50
2	61.04	24.38
1	61.04	24.63
1	61.05	22.96
1	61.05	24.35
1	61.05	24.37
1	61.05	24.67
1	61.05	25.86
1	61.05	28.19
1	61.06	22.94
1	61.06	24.33
1	61.06	24.34
1	61.07	22.92
1	61.07	23.52
1	61.07	23.53
1	61.07	24.22
1	61.07	24.29
1	61.07	24.30
1	61.08	23.53
1	61.08	24.21
1	61.08	24.25
1	61.08	24.74
1	61.08	24.95
1	61.09	22.88
1	61.09	24.17
1	61.09	24.19
1	61.09	24.80
1	61.09	28.36
1	61.10	22.85
1	61.10	23.60
1	61.10	24.15
1	61.10	24.16
1	61.10	25.91
1	61.11	23.61
1	61.11	23.62
1	61.11	24.86
1	61.11	28.44
1	61.12	22.82
2	61.12	23.66
1	61.12	24.12
1	61.13	24.09
1	61.13	24.10
1	61.13	25.94
1	61.13	28.54
2	61.14	23.68
2	61.14	24.06
1	61.15	22.74
1	61.15	23.99
1	61.15	25.98
1	61.15	28.59
1	61.16	22.73
1	61.16	23.70
1	61.17	22.68
1	61.17	22.71
1	61.17	23.70
1	61.17	23.86
1	61.17	23.87
1	61.17	23.93
1	61.17	26.84
1	61.17	26.87
1	61.17	28.69
1	61.18	22.60
1	61.18	22.61
1	61.18	23.73
1	61.18	23.78
1	61.18	25.05
1	61.18	26.00
1	61.18	28.73
1	61.19	22.52
1	61.19	23.73
1	61.19	23.79
1	61.19	23.80
1	61.19	23.81
1	61.19	23.89
1	61.19	28.77
1	61.20	22.49
2	61.20	23.84
1	61.20	27.68
1	61.20	27.71
1	61.20	28.82
1	61.21	22.44
1	61.21	23.77
1	61.21	23.83
1	61.21	23.84
1	61.21	26.00
1	61.22	25.10
1	61.23	22.37
1	61.23	23.76
1	61.23	23.84
1	61.23	26.03
1	61.24	22.33
1	61.24	23.84
1	61.25	22.30
1	61.25	23.77
1	61.25	23.84
1	61.25	28.88
1	61.26	22.26
1	61.26	23.74
1	61.26	23.83
1	61.26	23.92
1	61.26	23.94
1	61.26	23.99
1	61.26	24.03
1	61.26	25.10
1	61.27	22.23
1	61.27	23.79
2	61.27	23.82
1	61.27	23.85
2	61.27	24.02
1	61.27	28.93
1	61.28	22.19
1	61.28	23.75
1	61.28	23.81
1	61.28	23.83
1	61.28	23.97
1	61.28	24.02
1	61.29	22.17
1	61.29	25.08
1	61.30	22.15
2	61.30	23.75
1	61.30	23.82
1	61.30	23.94
1	61.30	25.04
1	61.31	22.11
1	61.31	22.13
2	61.31	23.82
1	61.31	23.87
1	61.31	29.07
1	61.32	23.76
1	61.33	22.07
1	61.33	23.80
1	61.33	29.11
1	61.34	23.79
1	61.34	23.80
1	61.34	23.87
1	61.35	22.02
1	61.35	23.77
2	61.35	23.79
1	61.36	22.00
2	61.36	23.79
2	61.36	23.80
1	61.36	23.83
1	61.37	21.98
1	61.37	23.55
1	61.37	23.76
1	61.37	23.78
3	61.37	23.79
1	61.38	21.96
1	61.38	23.78
1	61.38	23.79
1	61.39	21.95
4	61.39	23.79
1	61.39	29.26
1	61.40	21.93
1	61.40	23.77
2	61.40	23.78
3	61.41	23.77
1	61.41	23.81
1	61.41	29.31
1	61.42	21.89
2	61.42	23.61
3	61.42	23.76
1	61.42	23.77
1	61.42	23.81
1	61.42	23.93
2	61.42	25.69
1	61.42	26.88
1	61.43	21.87
1	61.43	23.75
1	61.43	23.76
1	61.43	23.80
1	61.43	23.81
1	61.43	23.83
1	61.43	23.84
1	61.44	23.52
1	61.44	23.76
1	61.44	23.83
5	61.44	23.84
2	61.44	23.85
4	61.44	23.86
1	61.44	26.87
1	61.45	23.64
1	61.45	23.66
1	61.45	23.67
1	61.45	23.68
1	61.45	23.76
1	61.45	23.77
1	61.45	23.82
2	61.45	23.83
7	61.45	23.84
18	61.45	23.85
23	61.45	23.86
1	61.45	23.87
2	61.45	23.88
3	61.45	23.89
1	61.45	23.96
1	61.45	23.98
1	61.45	24.02
1	61.45	24.09
2	61.45	24.10
2	61.45	24.12
1	61.45	26.88
1	61.45	29.43
1	61.46	21.84
1	61.46	23.53
1	61.46	23.63
2	61.46	23.64
2	61.46	23.66
1	61.46	23.68
1	61.46	23.69
1	61.46	23.70
1	61.46	23.71
3	61.46	23.72
1	61.46	23.73
2	61.46	23.74
2	61.46	23.75
1	61.46	23.76
3	61.46	23.77
2	61.46	23.78
1	61.46	23.79
1	61.46	23.80
5	61.46	23.84
10	61.46	23.85
2	61.46	23.86
1	61.46	23.88
5	61.46	23.89
3	61.46	23.90
1	61.46	23.92
1	61.46	24.01
2	61.46	24.03
3	61.46	24.07
1	61.46	24.09
1	61.46	24.16
1	61.46	24.20
1	61.47	21.79
1	61.47	21.81
1	61.47	21.82
1	61.47	21.83
1	61.47	21.87
3	61.47	23.69
2	61.47	23.71
7	61.47	23.72
3	61.47	23.73
2	61.47	23.74
2	61.47	23.75
4	61.47	23.76
2	61.47	23.77
2	61.47	23.78
2	61.47	23.79
3	61.47	23.80
2	61.47	23.81
5	61.47	23.82
2	61.47	23.83
3	61.47	23.84
2	61.47	23.85
3	61.47	23.86
4	61.47	23.87
2	61.47	23.92
1	61.47	23.94
1	61.47	23.97
2	61.47	23.98
1	61.47	23.99
1	61.47	24.00
1	61.47	24.01
1	61.47	24.02
1	61.47	24.03
1	61.47	24.04
1	61.47	24.20
1	61.48	21.74
1	61.48	21.78
1	61.48	21.79
3	61.48	21.80
1	61.48	21.84
1	61.48	23.59
2	61.48	23.72
2	61.48	23.73
4	61.48	23.76
1	61.48	23.77
3	61.48	23.78
2	61.48	23.79
1	61.48	23.80
4	61.48	23.81
4	61.48	23.82
10	61.48	23.83
3	61.48	23.84
6	61.48	23.85
1	61.48	23.86
